ID,Page,LineNum,Enterer,Recorder,Team,Year,SurveyDate,BlockID,SiteID,Plot,PlotID,HostID,HostAbund,IndNum,BranchNum,BranchLength,BranchDiam,NumLeaves,CatID,CatSpecies,Count,BadHost,CatIDNum,RearID,FieldNotes,EntererNotes,CleaningNotes,
155,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,HAMVI,4,3,3,NA,NA,562,ACHADI,Achatia distincta,1,,NA,,,,,
156,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,HAMVI,4,3,3,NA,NA,562,NOLATR,Nola triquetrana,2,,NA,,,,,
157,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,HAMVI,4,3,3,NA,NA,562,ORTHRU,Orthosia rubescens,1,,NA,,,,,
158,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,HAMVI,4,3,3,NA,NA,562,HIMEFI,Himella fidelis,1,,NA,,,,,
159,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,QUEAL,1,1,1,NA,NA,121,LYMADI,Lymantria dispar,2,,NA,,,,,
160,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,QUEAL,1,1,1,NA,NA,121,LAMBFE,Lambdina fervidaria,1,,NA,,,,,
161,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,QUEAL,1,1,1,NA,NA,121,MICROL,Microlepidoptera,1,,NA,,dead,,,
162,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,QUERU,2,2,2,NA,NA,108,ACHADI,Achatia distincta,1,,NA,,,,,
163,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,VACCO,2,2,2,NA,NA,1350,MELACA,Melanolophia canadaria,2,,NA,,,,,
164,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,VACCO,2,2,2,NA,NA,1350,ORTHHI,Orthosia hibisci,1,,NA,,,,,
165,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,VACCO,2,2,2,NA,NA,1350,MORRCO,Morrisonia confusa,1,,NA,,,,,
166,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,2,2,NA,NA,250,METAN1,Metarranthis n. sp. BOLD:AAP3529,1,,NA,CL611-5,,,,
167,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,2,2,NA,NA,250,MELACA,Melanolophia canadaria,4,,NA,,,,,
168,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,2,2,NA,NA,250,LITHAN,Lithophane antennata,1,,NA,,,,,
169,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,2,2,NA,NA,250,EUTRCL,Eutrapela clemataria,1,,NA,,,,,
170,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,3,3,NA,NA,110,CLADLI,Cladara limitaria,1,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
171,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,3,3,NA,NA,110,MORREV,Morrisonia evicta,1,,NA,CL611-6,,,,
172,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,4,4,NA,NA,695,MICROL,Microlepidoptera,1,,NA,CL611-7,,,,
173,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,4,4,NA,NA,695,ORTHHI,Orthosia hibisci,1,,NA,,,,,
174,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,4,4,NA,NA,695,ORTHRU,Orthosia rubescens,1,,NA,,,,,
175,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,5,5,NA,NA,200,MELACA,Melanolophia canadaria,3,,NA,,,,,
176,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,5,5,NA,NA,200,MORRCO,Morrisonia confusa,1,,NA,,,,,
177,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,5,5,NA,NA,200,CLADLI,Cladara limitaria,1,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
178,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,6,6,NA,NA,335,MELACA,Melanolophia canadaria,2,,NA,,,,,
179,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,7,7,NA,NA,361,MELACA,Melanolophia canadaria,4,,NA,,,,,
180,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,7,7,NA,NA,361,CLADLI,Cladara limitaria,2,,NA,,,,"Likely CLADLI, not CLADAT based on host (JGM)",
181,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,KALLA,7,7,7,NA,NA,361,ORTHRU,Orthosia rubescens,1,,NA,,,,,
182,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,ACERU,4,4,4,NA,NA,41,MELACA,Melanolophia canadaria,1,,NA,,,,,
183,NA,NA,NA,NA,NA,2015,2015-06-11,CP,CPM,CLB1,CP_CPM_CLB1,HAMVI,4,4,4,NA,NA,68,MELACA,Melanolophia canadaria,3,,NA,,,,,
184,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,1,1,NA,NA,920,EUTRCL,Eutrapela clemataria,1,,NA,CL612-8,,,,
185,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,1,1,NA,NA,920,EUPIXX,Eupithecia,1,,NA,CL612-9,,,,
186,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,1,1,NA,NA,920,MELACA,Melanolophia canadaria,1,,NA,,,,,
187,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,1,1,NA,NA,920,LITHXX,Lithophane,1,,NA,CL612-10,,,,
188,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,1,1,NA,NA,920,ACHADI,Achatia distincta,1,,NA,,,,,
189,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,BETLE,2,2,2,NA,NA,40,,NA,0,,NA,,,,,
190,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,1,1,NA,NA,106,SPERPU,Speranza pustularia,1,,NA,,,,,
191,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,QUERU,1,1,1,NA,NA,147,ORTHRU,Orthosia rubescens,1,,NA,,,,,
192,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,2,2,NA,NA,55,,NA,0,,NA,,,,,
193,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,3,3,NA,NA,139,SPERPU,Speranza pustularia,4,,NA,,,,,
194,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,3,3,NA,NA,139,LYMADI,Lymantria dispar,1,,NA,,,,,
195,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,4,4,NA,NA,165,,NA,0,,NA,,,,,
196,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,5,5,NA,NA,91,SPERPU,Speranza pustularia,1,,NA,,,,,
197,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLD1,CP_CPM_CLD1,ACERU,6,6,6,NA,NA,26,ACHADI,Achatia distincta,1,,NA,,,,,
198,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,1,1,NA,NA,48,,NA,0,,NA,,,,,
199,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,2,12,NA,NA,179,,NA,0,,NA,,,,,
200,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,3,23,NA,NA,303,,NA,0,,NA,,,,,
201,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,4,27,NA,NA,473,LITHAN,Lithophane antennata,1,,NA,,,,,
202,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,5,28,NA,NA,70,,NA,0,,NA,,,,,
203,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,6,29,NA,NA,64,,NA,0,,NA,,,,,
204,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,7,30,NA,NA,96,,NA,0,,NA,,,,,
205,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,8,31,NA,NA,66,,NA,0,,NA,,,,,
206,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,9,32,NA,NA,28,,NA,0,,NA,,,,,
207,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,10,2,NA,NA,118,,NA,0,,NA,,,,,
208,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,11,3,NA,NA,184,,NA,0,,NA,,,,,
209,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,12,4,NA,NA,98,,NA,0,,NA,,,,,
210,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,13,5,NA,NA,323,,NA,0,,NA,,,,,
211,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,14,6,NA,NA,126,,NA,0,,NA,,,,,
212,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,15,7,NA,NA,6,,NA,0,,NA,,,,,
213,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,QUEVE,1,1,1,NA,NA,6,MICROL,Microlepidoptera,1,,NA,CL612-11,,,,
214,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,1,1,NA,NA,4,LITHXX,Lithophane,1,,NA,CL612-12,Questionable ID,,,
215,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,16,8,NA,NA,288,,NA,0,,NA,,,,,
216,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,17,9,NA,NA,107,,NA,0,,NA,,,,,
217,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,18,10,NA,NA,14,,NA,0,,NA,,,,,
218,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,19,11,NA,NA,121,,NA,0,,NA,,,,,
219,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,20,13,NA,NA,176,EUPIXX,Eupithecia,1,,NA,CL612-13,,,,
220,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,21,14,NA,NA,25,,NA,0,,NA,,,,,
221,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,HAMVI,2,1,1,NA,NA,22,PANDLA,Pandemis lamprosana,1,,NA,CL612-14,,,,
222,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,2,8,NA,NA,11,,NA,0,,NA,,,,,
223,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,3,9,NA,NA,15,,NA,0,,NA,,,,,
224,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,4,10,NA,NA,46,,NA,0,,NA,,,,,
225,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,5,11,NA,NA,55,SPERPU,Speranza pustularia,1,,NA,,,,,
226,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,22,15,NA,NA,37,,NA,0,,NA,,,,,
227,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,23,16,NA,NA,116,,NA,0,,NA,,,,,
228,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,24,17,NA,NA,7,,NA,0,,NA,,,,,
229,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,25,18,NA,NA,19,,NA,0,,NA,,,,,
230,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,6,12,NA,NA,50,,NA,0,,NA,,,,,
231,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,7,13,NA,NA,35,MELACA,Melanolophia canadaria,1,,NA,,,,,
232,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,8,14,NA,NA,30,,NA,0,,NA,,,,,
233,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,26,19,NA,NA,5,LYMADI,Lymantria dispar,2,,NA,,,,,
234,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,26,19,NA,NA,5,MALADI,Malacosoma disstria,2,,NA,,,,,
235,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,27,20,NA,NA,0,LYMADI,Lymantria dispar,1,,NA,,,,,
236,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,28,21,NA,NA,29,,NA,0,,NA,,,,,
237,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,9,15,NA,NA,25,,NA,0,,NA,,,,,
238,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,29,22,NA,NA,7,,NA,0,,NA,,,,,
239,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,10,2,NA,NA,14,,NA,0,,NA,,,,,
240,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,30,24,NA,NA,21,,NA,0,,NA,,,,,
241,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,11,3,NA,NA,26,,NA,0,,NA,,,,,
242,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,12,4,NA,NA,21,,NA,0,,NA,,,,,
243,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,KALLA,1,1,1,NA,NA,218,MELACA,Melanolophia canadaria,1,,NA,,,,,
244,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,30,25,NA,NA,57,,NA,0,,NA,,,,,
245,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,HAMVI,2,2,2,NA,NA,73,PSEUCO,Pseudexentera costomaculana,1,,NA,CL612-15,,,,
246,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,HAMVI,2,2,2,NA,NA,73,MICROL,Microlepidoptera,1,,NA,CL612-16,,,,
247,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,BETLE,31,31,26,NA,NA,0,UNKNXX,Unknown,1,,NA,CL612-17,,,,
248,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,13,5,NA,NA,173,SPERPU,Speranza pustularia,3,,NA,,,,,
249,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,14,6,NA,NA,140,,NA,0,,NA,,,,,
250,NA,NA,NA,NA,NA,2015,2015-06-12,CP,CPM,CLC2,CP_CPM_CLC2,ACERU,15,15,7,NA,NA,153,SPERPU,Speranza pustularia,1,,NA,,,,,
251,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,1,1,NA,NA,64,,NA,0,,NA,,,,,
252,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,2,2,NA,NA,15,,NA,0,,NA,,,,,
253,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,3,3,NA,NA,152,,NA,0,,NA,,,,,
254,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,4,4,NA,NA,386,,NA,0,,NA,,,,,
255,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,5,5,NA,NA,219,,NA,0,,NA,,,,,
256,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,ACESA,6,6,6,NA,NA,881,LYMADI,Lymantria dispar,1,,NA,,,,,
257,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,VIBAC,4,1,1,NA,NA,18,,NA,0,,NA,,,,,
258,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,VIBAC,4,2,2,NA,NA,37,,NA,0,,NA,,,,,
259,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,VIBAC,4,3,3,NA,NA,38,,NA,0,,NA,,,,,
260,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFA1,MT_WFS_WFA1,VIBAC,4,4,4,NA,NA,77,,NA,0,,NA,,,,,
261,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,1,1,NA,NA,279,,NA,0,,NA,,,,,
262,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,2,2,NA,NA,72,,NA,0,,NA,,,,,
263,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,3,3,NA,NA,79,,NA,0,,NA,,,,,
264,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,4,4,NA,NA,230,,NA,0,,NA,,,,,
265,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,5,5,NA,NA,121,,NA,0,,NA,,,,,
266,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,VIBAC,2,1,1,NA,NA,22,,NA,0,,NA,,,,,
267,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,VIBAC,2,2,2,NA,NA,14,,NA,0,,NA,,,,,
268,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,ACESA,6,6,6,NA,NA,176,,NA,0,,NA,,,,,
269,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFD2,MT_WFS_WFD2,CARCA,1,1,1,NA,NA,383,,NA,0,,NA,,,,,
270,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,1,1,NA,NA,1039,ACHADI,Achatia distincta,1,,NA,,,,,
271,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,1,1,NA,NA,1039,MELACA,Melanolophia canadaria,1,,NA,,,,,
272,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,FAGGR,3,1,1,NA,NA,74,,NA,0,,NA,,,,,
273,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,FAGGR,3,2,2,NA,NA,418,ENNOSU,Ennomos subsignaria,1,,NA,,,,,
274,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,2,2,NA,NA,414,,NA,0,,NA,,,,,
275,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,3,3,NA,NA,647,CROCNO,Crocigrapha normani,1,,NA,,,,,
276,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,3,3,NA,NA,647,HIMEFI,Himella fidelis,1,,NA,,,,,
277,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACERU,3,1,1,NA,NA,55,,NA,0,,NA,,,,,
278,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACERU,3,2,2,NA,NA,222,EUTRCL,Eutrapela clemataria,1,,NA,,,,,
279,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACERU,3,2,2,NA,NA,222,SPERPU,Speranza pustularia,1,,NA,,,,,
280,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,4,4,NA,NA,1074,,NA,0,,NA,,,,,
281,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,5,5,NA,NA,413,,NA,0,,NA,,,,,
282,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,FAGGR,3,3,3,NA,NA,506,LYMADI,Lymantria dispar,1,,NA,,,,,
283,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,FAGGR,3,3,3,NA,NA,506,MICROL,Microlepidoptera,1,,NA,WF616-1,,,,
284,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,6,6,NA,NA,55,,NA,0,,NA,,,,,
285,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,VIBAC,1,3,1,NA,NA,25,,NA,0,,NA,,,,,
286,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,7,7,NA,NA,758,,NA,0,,NA,,,,,
287,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,CARCA,8,8,8,NA,NA,30,,NA,0,,NA,,,,,
288,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACESA,2,1,1,NA,NA,5,,NA,0,,NA,,,,,
289,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACERU,3,3,3,NA,NA,247,,NA,0,,NA,,,,,
290,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFC1,MT_WFS_WFC1,ACESA,2,2,2,NA,NA,230,,NA,0,,NA,,,,,
291,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,FAGGR,2,1,1,NA,NA,92,ENNOSU,Ennomos subsignaria,1,,NA,,,,,
292,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,1,1,NA,NA,126,,NA,0,,NA,,,,,
293,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,2,2,NA,NA,568,CROCNO,Crocigrapha normani,1,,NA,,,,,
294,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,2,2,NA,NA,568,ENNOSU,Ennomos subsignaria,1,,NA,,,,,
295,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,3,3,NA,NA,640,MORRCO,Morrisonia confusa,1,,NA,,,,,
296,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,3,3,NA,NA,640,MICROL,Microlepidoptera,1,,NA,WF616-2,,,,
297,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,ACESA,3,3,3,NA,NA,640,LITHXX,Lithophane,1,,NA,WF616-3,,,,
298,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,FAGGR,2,2,2,NA,NA,804,ACLECH,Acleris chalybeana,1,,NA,WF616-4,,,,
299,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,FAGGR,2,2,2,NA,NA,804,ACHADI,Achatia distincta,1,,NA,,,,,
300,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,PRUSE,2,1,1,NA,NA,437,EUPIXX,Eupithecia,1,,NA,WF616-5,,,,
301,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,PRUSE,2,1,1,NA,NA,437,ACHADI,Achatia distincta,1,,NA,,,,,
302,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,PRUSE,2,1,1,NA,NA,437,UNKNXX,Unknown,1,,NA,WF616-6,,,,
303,NA,NA,NA,NA,NA,2015,2015-06-16,MT,WFS,WFB1,MT_WFS_WFB1,PRUSE,2,2,2,NA,NA,400,ACHADI,Achatia distincta,1,,NA,,,,,
